"","scientificName","countryCode","year"
"640","Capsicum chinense Jacq.","BR",2010
"641","Capsicum praetermissum Heiser & P.G.Sm.","BR",2010
"642","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"643","Capsicum chinense Jacq.","BR",2010
"644","Capsicum chinense Jacq.","BR",2010
"645","Capsicum chinense Jacq.","BR",2010
"646","Capsicum chinense Jacq.","BR",2010
"647","Capsicum chinense Jacq.","BR",2010
"648","Capsicum chinense Jacq.","BR",2010
"649","Capsicum chinense Jacq.","BR",2010
"650","Capsicum chinense Jacq.","BR",2010
"651","Capsicum chinense Jacq.","BR",2010
"652","Capsicum chinense Jacq.","BR",2010
"653","Capsicum chinense Jacq.","BR",2010
"654","Capsicum chinense Jacq.","BR",2010
"655","Capsicum chinense Jacq.","BR",2010
"656","Capsicum chinense Jacq.","BR",2010
"657","Capsicum chinense Jacq.","BR",2010
"658","Capsicum chinense Jacq.","BR",2010
"659","Capsicum chinense Jacq.","BR",2010
"660","Capsicum chinense Jacq.","BR",2010
"661","Capsicum chinense Jacq.","BR",2010
"662","Capsicum chinense Jacq.","BR",2010
"663","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"664","Capsicum chinense Jacq.","BR",2010
"665","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"666","Capsicum chinense Jacq.","BR",2010
"667","Capsicum chinense Jacq.","BR",2010
"668","Capsicum chinense Jacq.","BR",2010
"669","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"670","Capsicum chinense Jacq.","BR",2010
"671","Capsicum chinense Jacq.","BR",2010
"672","Capsicum chinense Jacq.","BR",2010
"673","Capsicum chinense Jacq.","BR",2010
"674","Capsicum chinense Jacq.","BR",2010
"675","Capsicum chinense Jacq.","BR",2010
"676","Capsicum chinense Jacq.","BR",2010
"677","Capsicum chinense Jacq.","BR",2010
"678","Capsicum chinense Jacq.","BR",2010
"679","Capsicum chinense Jacq.","BR",2010
"680","Capsicum chinense Jacq.","BR",2010
"681","Capsicum chinense Jacq.","BR",2010
"682","Capsicum baccatum L.","BR",2010
"683","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"684","Capsicum chinense Jacq.","BR",2010
"685","Capsicum chinense Jacq.","BR",2010
"686","Capsicum chinense Jacq.","BR",2010
"687","Capsicum chinense Jacq.","BR",2010
"688","Capsicum chinense Jacq.","BR",2010
"689","Capsicum chinense Jacq.","BR",2010
"690","Capsicum chinense Jacq.","BR",2010
"691","Capsicum chinense Jacq.","BR",2010
"692","Capsicum chinense Jacq.","BR",2010
"693","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","BR",2010
"694","Capsicum chinense Jacq.","BR",2010
"695","Capsicum chinense Jacq.","BR",2010
"696","Capsicum chinense Jacq.","BR",2010
"697","Capsicum chinense Jacq.","BR",2010
"698","Capsicum chinense Jacq.","BR",2010
"699","Capsicum chinense Jacq.","BR",2010
"700","Capsicum chinense Jacq.","BR",2010
"701","Capsicum chinense Jacq.","BR",2010
"702","Capsicum chinense Jacq.","BR",2010
"703","Capsicum chinense Jacq.","BR",2010
"704","Capsicum chinense Jacq.","BR",2010
"705","Capsicum chinense Jacq.","BR",2010
"706","Capsicum chinense Jacq.","BR",2010
"707","Capsicum chinense Jacq.","BR",2010
"708","Capsicum chinense Jacq.","BR",2010
"709","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"710","Capsicum chinense Jacq.","BR",2010
"711","Capsicum chinense Jacq.","BR",2010
"712","Capsicum chinense Jacq.","BR",2010
"713","Capsicum chinense Jacq.","BR",2010
"714","Capsicum chinense Jacq.","BR",2010
"715","Capsicum chinense Jacq.","BR",2010
"716","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"717","Capsicum chinense Jacq.","BR",2010
"718","Capsicum chinense Jacq.","BR",2010
"719","Capsicum chinense Jacq.","BR",2010
"720","Capsicum chinense Jacq.","BR",2010
"721","Capsicum chinense Jacq.","BR",2010
"722","Capsicum chinense Jacq.","BR",2010
"723","Capsicum chinense Jacq.","BR",2010
"724","Capsicum chinense Jacq.","BR",2010
"725","Capsicum chinense Jacq.","BR",2010
"726","Capsicum chinense Jacq.","BR",2010
"727","Capsicum chinense Jacq.","BR",2010
"728","Capsicum chinense Jacq.","BR",2010
"729","Capsicum chinense Jacq.","BR",2010
"730","Capsicum villosum Sendtn.","BR",2023
"731","Capsicum flexuosum Sendtn.","BR",2019
"732","Capsicum flexuosum Sendtn.","BR",2015
"733","Capsicum annuum L.","VU",2021
"734","Capsicum frutescens L.","VU",2018
"735","Capsicum annuum L.","CZ",2023
"736","Capsicum chinense Jacq.","CO",2023
"737","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"738","Capsicum rhomboideum (Dunal) Kuntze","MX",2023
"739","Capsicum annuum L.","MX",2023
"740","Capsicum rhomboideum (Dunal) Kuntze","MX",2023
"741","Capsicum L.","DE",2023
"742","Capsicum annuum var. longum (DC.) Sendtn.","IT",2023
"743","Capsicum annuum L.","SE",2023
"744","Capsicum annuum L.","US",2023
"745","Capsicum annuum L.","US",2023
"746","Capsicum annuum L.","US",2023
"747","Capsicum annuum L.","US",2023
"748","Capsicum annuum L.","US",2023
"749","Capsicum annuum L.","US",2023
"750","Capsicum geminifolium (Dammer) Hunz.","CO",2023
"751","Capsicum frutescens L.","EC",2023
"752","Capsicum annuum L.","US",2023
"753","Capsicum annuum L.","US",2023
"754","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"755","Capsicum annuum var. annuum","US",2023
"756","Capsicum annuum L.","BE",2023
"757","Capsicum annuum L.","SE",2023
"758","Capsicum annuum L.","SE",2023
"759","Capsicum annuum L.","SE",2023
"760","Capsicum annuum L.","SE",2023
"761","Capsicum annuum L.","SE",2023
"762","Capsicum annuum L.","SE",2023
"763","Capsicum annuum L.","SE",2023
"764","Capsicum annuum L.","SE",2023
"765","Capsicum annuum L.","SE",2023
"766","Capsicum annuum L.","SE",2023
"767","Capsicum annuum L.","CO",2023
"768","Capsicum annuum L.","CO",2023
"769","Capsicum annuum L.","CO",2023
"770","Capsicum annuum L.","CO",2023
"771","Capsicum annuum L.","CO",2023
"772","Capsicum annuum L.","CO",2023
"773","Capsicum annuum L.","CO",2023
"774","Capsicum annuum L.","CO",2023
"775","Capsicum annuum L.","CO",2023
"776","Capsicum annuum L.","CO",2023
"777","Capsicum annuum L.","CO",2023
"778","Capsicum annuum L.","CO",2023
"779","Capsicum annuum L.","CO",2023
"780","Capsicum annuum L.","CO",2023
"781","Capsicum annuum L.","CO",2023
"782","Capsicum annuum L.","CO",2023
"783","Capsicum annuum L.","CO",2023
"784","Capsicum annuum L.","CO",2023
"785","Capsicum annuum L.","CO",2023
"786","Capsicum annuum L.","CO",2023
"787","Capsicum annuum L.","CO",2023
"788","Capsicum annuum L.","CO",2023
"789","Capsicum annuum L.","CO",2023
"790","Capsicum annuum L.","CO",2023
"791","Capsicum annuum L.","CO",2023
"792","Capsicum annuum L.","CO",2023
"793","Capsicum annuum L.","US",2023
"794","Capsicum frutescens L.","TF",2022
"795","Capsicum annuum L.","US",2022
"796","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"797","Capsicum annuum L.","US",2023
"798","Capsicum annuum L.","US",2023
"799","Capsicum annuum L.","MX",2023
"800","Capsicum pubescens Ruiz & Pav.","PE",2023
"801","Capsicum annuum L.","PE",2023
"802","Capsicum annuum L.","CZ",2023
"803","Capsicum chinense Jacq.","MX",2023
"804","Capsicum annuum L.","DO",2023
"805","Capsicum annuum L.","BR",2023
"806","Capsicum annuum L.","US",2023
"807","Capsicum annuum L.","US",2023
"808","Capsicum annuum L.","US",2023
"809","Capsicum annuum L.","US",2023
"810","Capsicum annuum L.","US",2023
"811","Capsicum flexuosum Sendtn.","PY",2023
"812","Capsicum annuum L.","US",2023
"813","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","PR",2023
"814","Capsicum chinense Jacq.","MX",2023
"815","Capsicum annuum L.","RU",2023
"816","Capsicum annuum L.","MX",2023
"817","Capsicum annuum L.","AU",2023
"818","Capsicum annuum L.","BE",2023
"819","Capsicum annuum L.","CO",2022
"820","Capsicum annuum L.","CO",2022
"821","Capsicum L.","BR",2019
"822","Capsicum flexuosum Sendtn.","BR",2015
"823","Capsicum flexuosum Sendtn.","BR",2018
"824","Capsicum flexuosum Sendtn.","BR",2017
"825","Capsicum mirabile Mart.","BR",2014
"826","Capsicum flexuosum Sendtn.","BR",2015
"827","Capsicum flexuosum Sendtn.","BR",2021
"828","Capsicum flexuosum Sendtn.","BR",2021
"829","Capsicum L.","MX",1994
"830","Capsicum L.","BR",1984
"831","Capsicum L.","BR",2013
"832","Capsicum L.","BR",2019
"833","Capsicum L.","BR",1991
"834","Capsicum praetermissum Heiser & P.G.Sm.","BR",1991
"835","Capsicum praetermissum Heiser & P.G.Sm.","BR",1991
"836","Capsicum baccatum L.","BR",2015
"837","Capsicum L.","MX",2018
"838","Capsicum L.","MX",2020
"839","Capsicum L.","PE",2022
"840","Capsicum L.","PE",2022
"841","Capsicum frutescens L.","PE",2022
"842","Capsicum L.","PE",2022
"843","Capsicum annuum L.","US",2023
"844","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"845","Capsicum annuum L.","US",2023
"846","Capsicum annuum L.","US",2023
"847","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",2023
"848","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"849","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"850","Capsicum annuum L.","US",2023
"851","Capsicum annuum L.","US",2023
"852","Capsicum L.","PE",2022
"853","Capsicum L.","PE",2022
"854","Capsicum L.","PE",2022
"855","Capsicum L.","PE",2022
"856","Capsicum L.","PE",2022
"857","Capsicum L.","PE",2022
"858","Capsicum L.","PE",2022
"859","Capsicum L.","PE",2022
"860","Capsicum L.","PE",2022
"861","Capsicum L.","PE",2022
"862","Capsicum L.","PE",2022
"863","Capsicum L.","PE",2022
"864","Capsicum L.","PE",2022
"865","Capsicum L.","PE",2022
"866","Capsicum L.","PE",2022
"867","Capsicum annuum L.","BE",2023
"868","Capsicum annuum L.","SE",2023
"869","Capsicum annuum L.","DE",2023
"870","Capsicum annuum L.","MX",2023
"871","Capsicum annuum L.","US",2023
"872","Capsicum annuum L.","MX",2023
"873","Capsicum geminifolium (Dammer) Hunz.","PE",2009
"874","Capsicum annuum L.","US",2023
"875","Capsicum annuum L.","US",2023
"876","Capsicum chacoense Hunz.","BO",2006
"877","Capsicum chacoense Hunz.","BO",2006
"878","Capsicum chacoense Hunz.","BO",2006
"879","Capsicum chacoense Hunz.","BO",2006
"880","Capsicum chacoense Hunz.","BO",2006
"881","Capsicum chacoense Hunz.","BO",2006
"882","Capsicum chacoense Hunz.","BO",2006
"883","Capsicum chacoense Hunz.","BO",2006
"884","Capsicum chacoense Hunz.","BO",2006
"885","Capsicum chacoense Hunz.","BO",2006
"886","Capsicum chacoense Hunz.","BO",2006
"887","Capsicum chacoense Hunz.","BO",2006
"888","Capsicum chacoense Hunz.","BO",2006
"889","Capsicum chacoense Hunz.","BO",2006
"890","Capsicum chacoense Hunz.","BO",2006
"891","Capsicum chacoense Hunz.","BO",2006
"892","Capsicum chacoense Hunz.","BO",2006
"893","Capsicum chacoense Hunz.","BO",2006
"894","Capsicum chacoense Hunz.","BO",2006
"895","Capsicum chacoense Hunz.","BO",2006
"896","Capsicum chacoense Hunz.","BO",2006
"897","Capsicum chacoense Hunz.","BO",2006
"898","Capsicum chacoense Hunz.","BO",2006
"899","Capsicum chacoense Hunz.","BO",2006
"900","Capsicum chacoense Hunz.","BO",2006
"901","Capsicum chacoense Hunz.","BO",2006
"902","Capsicum chacoense Hunz.","BO",2006
"903","Capsicum chacoense Hunz.","BO",2006
"904","Capsicum chacoense Hunz.","BO",2006
"905","Capsicum chacoense Hunz.","BO",2006
"906","Capsicum chacoense Hunz.","BO",2006
"907","Capsicum chacoense Hunz.","BO",2006
"908","Capsicum chacoense Hunz.","BO",2006
"909","Capsicum chacoense Hunz.","BO",2006
"910","Capsicum chacoense Hunz.","BO",2006
"911","Capsicum chacoense Hunz.","BO",2006
"912","Capsicum chacoense Hunz.","BO",2006
"913","Capsicum chacoense Hunz.","BO",2006
"914","Capsicum chacoense Hunz.","BO",2006
"915","Capsicum chacoense Hunz.","BO",2006
"916","Capsicum chacoense Hunz.","BO",2006
"917","Capsicum eximium Hunz.","BO",2006
"918","Capsicum eximium Hunz.","BO",2006
"919","Capsicum eximium Hunz.","BO",2006
"920","Capsicum eximium Hunz.","BO",2006
"921","Capsicum eximium Hunz.","BO",2006
"922","Capsicum eximium Hunz.","BO",2006
"923","Capsicum eximium Hunz.","BO",2006
"924","Capsicum eximium Hunz.","BO",2006
"925","Capsicum eximium Hunz.","BO",2006
"926","Capsicum eximium Hunz.","BO",2006
"927","Capsicum chacoense Hunz.","BO",2006
"928","Capsicum chacoense Hunz.","BO",2006
"929","Capsicum chacoense Hunz.","BO",2006
"930","Capsicum chacoense Hunz.","BO",2006
"931","Capsicum chacoense Hunz.","BO",2006
"932","Capsicum chacoense Hunz.","BO",2006
"933","Capsicum chacoense Hunz.","BO",2006
"934","Capsicum chacoense Hunz.","BO",2006
"935","Capsicum chacoense Hunz.","BO",2006
"936","Capsicum chacoense Hunz.","BO",2006
"937","Capsicum chacoense Hunz.","BO",2006
"938","Capsicum chacoense Hunz.","BO",2006
"939","Capsicum chacoense Hunz.","BO",2006
"940","Capsicum chacoense Hunz.","BO",2006
"941","Capsicum chacoense Hunz.","BO",2006
"942","Capsicum chacoense Hunz.","BO",2006
"943","Capsicum chacoense Hunz.","BO",2006
"944","Capsicum chacoense Hunz.","BO",2006
"945","Capsicum chacoense Hunz.","BO",2006
"946","Capsicum chacoense Hunz.","BO",2006
"947","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"948","Capsicum annuum L.","US",2023
"949","Capsicum chinense Jacq.","CO",2023
"950","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"951","Capsicum lycianthoides Bitter","EC",2018
"952","Capsicum annuum L.","BE",2023
"953","Capsicum annuum L.","BE",2023
"954","Capsicum annuum L.","BE",2023
"955","Capsicum annuum L.","BE",2023
"956","Capsicum frutescens L.","BR",2022
"957","Capsicum L.","BR",2017
"958","Capsicum L.","BR",2019
"959","Capsicum chinense Jacq.","BR",2019
"960","Capsicum L.","BR",2017
"961","Capsicum L.","BR",2017
"962","Capsicum L.","BR",2017
"963","Capsicum frutescens L.","BR",2017
"964","Capsicum baccatum L.","BR",2020
"965","Capsicum flexuosum Sendtn.","BR",2013
"966","Capsicum flexuosum Sendtn.","BR",2014
"967","Capsicum chinense Jacq.","BR",2013
"968","Capsicum flexuosum Sendtn.","BR",2013
"969","Capsicum frutescens L.","BR",2016
"970","Capsicum chinense Jacq.","BR",2016
"971","Capsicum annuum L.","SE",2023
"972","Capsicum annuum L.","SE",2023
"973","Capsicum flexuosum Sendtn.","BR",2016
"974","Capsicum L.","BR",2010
"975","Capsicum L.","BR",2019
"976","Capsicum L.","BR",2001
"977","Capsicum L.","BR",1997
"978","Capsicum frutescens L.","BR",1995
"979","Capsicum villosum Sendtn.","BR",1993
"980","Capsicum flexuosum Sendtn.","BR",2016
"981","Capsicum L.","BR",1995
"982","Capsicum villosum Sendtn.","BR",1994
"983","Capsicum L.","BR",2000
"984","Capsicum L.","BR",2001
"985","Capsicum villosum Sendtn.","BR",1991
"986","Capsicum chacoense Hunz.","AR",1950
"987","Capsicum chacoense Hunz.","AR",1950
"988","Capsicum chacoense Hunz.","AR",1950
"989","Capsicum chacoense Hunz.","AR",1920
"990","Capsicum chacoense Hunz.","AR",1928
"991","Capsicum chacoense Hunz.","AR",1939
"992","Capsicum chacoense Hunz.","AR",1998
"993","Capsicum chacoense Hunz.","AR",2018
"994","Capsicum chacoense Hunz.","AR",1934
"995","Capsicum chacoense Hunz.","PY",1974
"996","Capsicum L.","AR",1922
"997","Capsicum L.","AR",1982
"998","Capsicum L.","BO",1945
"999","Capsicum L.","AR",1976
"1000","Capsicum L.","AR",1914
"1001","Capsicum L.","AR",1908
"1002","Capsicum L.","AR",1982
"1003","Capsicum L.","AR",1972
"1004","Capsicum L.","PY",1984
"1005","Capsicum chacoense Hunz.","AR",1992
"1006","Capsicum chacoense Hunz.","AR",1951
"1007","Capsicum chacoense Hunz.","AR",1951
"1008","Capsicum chacoense Hunz.","AR",1991
"1009","Capsicum chacoense Hunz.","AR",1947
"1010","Capsicum chacoense Hunz.","AR",1932
"1011","Capsicum chacoense Hunz.","AR",1984
"1012","Capsicum chacoense Hunz.","AR",1970
"1013","Capsicum chacoense Hunz.","AR",2000
"1014","Capsicum chacoense Hunz.","AR",1992
"1015","Capsicum chacoense Hunz.","AR",1970
"1016","Capsicum chacoense Hunz.","AR",1984
"1017","Capsicum chacoense Hunz.","AR",1977
"1018","Capsicum chacoense Hunz.","AR",1955
"1019","Capsicum chacoense Hunz.","AR",1944
"1020","Capsicum chacoense Hunz.","AR",2000
"1021","Capsicum chacoense Hunz.","AR",1995
"1022","Capsicum chacoense Hunz.","AR",1992
"1023","Capsicum chacoense Hunz.","AR",1986
"1024","Capsicum chacoense Hunz.","AR",1986
"1025","Capsicum chacoense Hunz.","AR",1990
"1026","Capsicum chacoense Hunz.","AR",1983
"1027","Capsicum chacoense Hunz.","AR",1980
"1028","Capsicum chacoense Hunz.","AR",1986
"1029","Capsicum chacoense Hunz.","AR",1980
"1030","Capsicum chacoense Hunz.","AR",1948
"1031","Capsicum chacoense Hunz.","AR",1967
"1032","Capsicum chacoense Hunz.","AR",1948
"1033","Capsicum chacoense Hunz.","AR",1967
"1034","Capsicum chacoense Hunz.","AR",1935
"1035","Capsicum chacoense Hunz.","AR",1949
"1036","Capsicum baccatum var. baccatum","AR",1962
"1037","Capsicum chacoense Hunz.","AR",1949
"1038","Capsicum chacoense Hunz.","AR",1966
"1039","Capsicum chacoense Hunz.","AR",1994
"1040","Capsicum chacoense Hunz.","AR",1967
"1041","Capsicum chacoense Hunz.","AR",1984
"1042","Capsicum flexuosum Sendtn.","AR",1947
"1043","Capsicum flexuosum Sendtn.","AR",1909
"1044","Capsicum flexuosum Sendtn.","AR",1904
"1045","Capsicum flexuosum Sendtn.","AR",1909
"1046","Capsicum eximium Hunz.","AR",1934
"1047","Capsicum baccatum var. baccatum","AR",1948
"1048","Capsicum baccatum var. baccatum","AR",1913
"1049","Capsicum baccatum var. baccatum","AR",1973
"1050","Capsicum baccatum var. baccatum","AR",1949
"1051","Capsicum baccatum var. baccatum","AR",2001
"1052","Capsicum baccatum var. baccatum","AR",2001
"1053","Capsicum baccatum var. baccatum","AR",1911
"1054","Capsicum baccatum var. baccatum","AR",2001
"1055","Capsicum baccatum var. baccatum","AR",2001
"1056","Capsicum baccatum var. baccatum","AR",1946
"1057","Capsicum baccatum var. baccatum","AR",1946
"1058","Capsicum baccatum var. baccatum","AR",1905
"1059","Capsicum baccatum var. baccatum","AR",1900
"1060","Capsicum baccatum var. baccatum","AR",2001
"1061","Capsicum baccatum var. baccatum","AR",1906
"1062","Capsicum baccatum var. baccatum","PY",1989
"1063","Capsicum baccatum var. baccatum","AR",1949
"1064","Capsicum baccatum var. baccatum","AR",2001
"1065","Capsicum baccatum var. baccatum","BO",1996
"1066","Capsicum baccatum var. baccatum","AR",1907
"1067","Capsicum baccatum var. baccatum","AR",1942
"1068","Capsicum dimorphum (Miers) Kuntze","CO",2023
"1069","Capsicum annuum L.","MX",2023
"1070","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"1071","Capsicum annuum L.","US",2023
"1072","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"1073","Capsicum annuum L.","US",2023
"1074","Capsicum rhomboideum (Dunal) Kuntze","EC",2022
"1075","Capsicum chinense Jacq.","PE",2023
"1076","Capsicum annuum L.","US",2023
"1077","Capsicum lycianthoides Bitter","EC",2016
"1078","Capsicum frutescens L.","CO",2023
"1079","Capsicum rhomboideum (Dunal) Kuntze","EC",2023
"1080","Capsicum annuum L.","US",2023
"1081","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",2023
"1082","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2020
"1083","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2023
"1084","Capsicum ceratocalyx M.Nee","BO",2022
"1085","Capsicum ceratocalyx M.Nee","BO",2022
"1086","Capsicum ceratocalyx M.Nee","BO",2022
"1087","Capsicum caatingae Barboza & Agra","BR",2018
"1088","Capsicum L.","BR",2016
